date,vtr,AAP,ZBRA,ESTC,PENN,O,HST,CMC,QCOM,INSG,SURF,WPC,PLD,YUM,XPO,WELL,USB,UNH,UCTT,TSM,TJX,TECK,STM,SPY,SPG,SLP,SLG,QDEL,PWR,PTY,PRFT,PCAR,NNN,NEWT,MPW,MAT,LYV,LVS,LRCX,ILMN,HTD,HIBB,HAS,HAIN,GLDD,GEO,G,FIX,EXEL,EQR,EPR,EPD,EL,EIX,ECL,DUK,DKS,CSIQ,CROX,BXP,BRO,BMY,BMRN,APOG,HEAR,YNDX,HTA,ABBV,ZTS,GWPH,BURL,TWTR,ATEN,BABA,ZEN,WMS,WLKP,KEYS,STOR,SEDG,MCRB,PRPL,TWLO,IIPR,SACH,GOOS,AYX,ATNX,SAIL,DOMO,ALC,DT,TXG,DDOG,AZEK,BIGC
19/12/2016,61.79000092,173.8200073,86.27999878,,14.52000046,57.33000183,19.18000031,22.46999931,67.01999664,2.559999943,,60.24000168,52.49000168,64.04000092,43.93999863,66.37999725,51.86999893,161.5399933,10.15999985,29.27000046,38.47000122,20.55999947,10.93999958,225.5299988,182.6300049,9.300000191,110.1100006,20.64999962,35.16999817,14.47000027,18.80999947,65.20999908,42.34999847,15.89000034,12.28999996,28.36000061,26.63999939,54.70000076,106.9899979,129.6499939,22.34000015,39.95000076,79.81999969,39.38000107,4.349999905,23.14666748,24.01000023,34.25,16.29000092,64.13999939,71.40000153,25.97999954,76.27999878,71.61000061,120.5699997,77.12999725,57.36000061,12.71000004,7.150000095,126.1500015,22.45999908,59.41999817,84.37999725,50.09999847,5.760000229,19.95999908,28.85000038,62.22000122,52.38999939,113.3600006,87.05000305,18.23999977,8.640000343,88.93000031,21.78000069,20.45000076,21,35.88999939,24.80999947,13.89999962,10,9.800000191,29.14999962,16.72999954,,,,,,,,,,,,
20/12/2016,61.93000031,175.6300049,87.48999786,,14.46000004,56.75999832,19.12000084,23.02000046,66.91000366,2.559999943,,60.54000092,52.45000076,64.22000122,44.91999817,66.45999908,52.54000092,161.5899963,10.14000034,29.30999947,38.81000137,21.53000069,11.05000019,226.3999939,182.9799957,9.350000381,110.3000031,20.38999939,35.52999878,14.34000015,18.79999924,65.69999695,43.25,15.81999969,12.31000042,28.89999962,27.29000092,54.25999832,106.8499985,128.0500031,22.59000015,40.45000076,80.97000122,39.65000153,4.75,23.47333336,24.05999947,34.34999847,16.55999947,64.41000366,71.62999725,26.10000038,77.62999725,72.11000061,120.4199982,77.34999847,57.93000031,12.52999973,7.139999866,127.2900009,22.45499992,59.11999893,84.98000336,51.70000076,5.440000057,20.88999939,28.86000061,62.15999985,53.09999847,114.6600037,88.12000275,17.92000008,8.819999695,89.83999634,22.32999992,20.79999924,21.60000038,35.99000168,24.52000046,13.5,10.09000015,9.800000191,29.92000008,17.67000008,,,,,,,,,,,,
21/12/2016,61.15000153,173.5099945,86.76999664,,14.61999989,56.24000168,19.17000008,22.78000069,67.16000366,2.5,,59.22999954,51.90000153,64.19000244,44.45999908,65.30999756,52.16999817,161.3300018,10.23999977,29.13999939,38.72499847,21.07999992,11.17000008,225.7700043,178.1699982,9.350000381,107.6100006,20.68000031,35.02999878,14.39999962,18.73999977,65.36000061,43.20000076,15.63000011,12.06999969,28.52000046,27.20000076,54.52000046,106.4800034,127.8199997,22.54000092,39.59999847,80.01000214,39.90000153,4.5,23.05333328,24,34.34999847,16.31999969,63.45999908,70.48999786,26.26000023,78.12000275,71.73999786,119.3700027,77,57.31000137,12.31999969,7.079999924,124.5899963,22.38500023,58.68999863,85.05000305,53.77000046,5.639999866,20.29000092,28.29999924,61.45000076,53.11999893,114.0199966,87.62000275,17.07999992,8.800000191,89.25,21.67000008,20.89999962,21.25,36.15000153,24.13999939,12.64999962,9.859999657,9.850000381,34.59000015,18.05999947,,,,,,,,,,,,
22/12/2016,61.16999817,170.3899994,86.16999817,,14.35999966,56.33000183,18.79999924,22.12999916,66.76000214,2.480000019,,58.97999954,51.90000153,64.05000305,43.86000061,65.33999634,52.15000153,161.5800018,10.17000008,28.73999977,38.22000122,20.70999908,11.10000038,225.3800049,176.2400055,9.449999809,106.8000031,20.29000092,34.70000076,14.28999996,18.23999977,65.13999939,42.91999817,15.56999969,11.97999954,28.34000015,27.10000038,54.22000122,107.6900024,126.7699966,22.70000076,37,78.72000122,39.27999878,4.550000191,23.12666702,24.05999947,33.79999924,14.93999958,62.97000122,70.66000366,26.93000031,78.77999878,72.12999725,118.5899963,77.76999664,52.84999847,12.56999969,6.760000229,124.5299988,22.37999916,58.75999832,83.54000092,53.47999954,5.599999905,20.5,28.21999931,61.65999985,53.25999832,113.0599976,85.79000092,16.40999985,8.539999962,86.80000305,20.88999939,20.20000076,22.25,36.20999908,24.25,12.64999962,9.75,9.850000381,31.70999908,18.12999916,,,,,,,,,,,,
23/12/2016,60.86000061,170.8899994,86.41999817,,14.27000046,56.40999985,18.93000031,22.20000076,66.86000061,2.480000019,,59.06999969,51.75,63.81000137,43.99000168,65.51000214,52.20000076,163.0299988,10.25,29.04999924,38.22000122,20.53000069,11.27999973,225.7100067,175.9499969,9.5,105.5899963,20.70000076,34.81000137,14.38000011,18.10000038,65.43000031,42.79000092,15.71000004,12.06999969,28.34000015,27.23999977,54.25,108.0599976,128.75,22.64999962,37.34999847,78.36000061,39.34000015,4.599999905,23.21333313,24.19000053,33.70000076,15.40999985,62.95000076,70.77999878,26.98999977,78.37999725,71.90000153,118.7600021,77.62000275,52.29999924,12.32999992,6.800000191,124.0699997,22.44499969,59.61000061,85.66000366,53.77999878,5.679999828,20.38999939,28.30999947,62.34000015,53.77999878,114.2399979,86.62000275,16.5,8.659999847,86.79000092,21.04000092,20.35000038,21.79999924,36.86999893,24.29999924,12.64999962,10.17000008,9.850000381,32.22000122,18.54999924,,,,,,,,,,,,
27/12/2016,61.52999878,171.8399963,87.05000305,,14.09000015,56.43000031,18.95999908,22.36000061,67.25,2.539999962,,59.25,52.04000092,64.02999878,44.06999969,65.86000061,52.31000137,162.6399994,10.06000042,29.10000038,38.125,21.01000023,11.34000015,226.2700043,175.9600067,9.5,106,20.71999931,35.04000092,14.35000038,18.25,65.62999725,42.93999863,15.81000042,12.09000015,27.82999992,27.20000076,54.18999863,109.0299988,128.9400024,22.65999985,37.65000153,78.19999695,39.83000183,4.5,23.46666718,24.20000076,34.59999847,15.69999981,63.18999863,70.76000214,26.95999908,78.23000336,71.94000244,119.2099991,77.48000336,53.11000061,13.11999989,6.869999886,124.25,22.45000076,59.33000183,85.08000183,53.63000107,5.599999905,20.37000084,28.43000031,62.5,53.72000122,113.2099991,86.05000305,16.61000061,8.640000343,87.54000092,21.73999977,20.75,21.35000038,37,24.19000053,13.30000019,9.960000038,9.850000381,32.61000061,18.54999924,,,,,,,,,,,,
28/12/2016,61.15999985,170.4199982,85.61000061,,14.01000023,56.09000015,18.56999969,21.98999977,65.75,2.450000048,,57.93000031,51.54999924,63.72000122,43.50999832,65.40000153,51.77999878,161.4400024,10.02999973,29.12000084,37.65499878,20.86000061,11.15999985,224.3999939,174.1999969,9.5,105.0899963,20.72999954,34.41999817,14.31999969,17.78000069,64.95999908,42.88999939,15.78999996,12.07999992,27.59000015,26.87000084,53.86999893,107.5699997,127.9300003,22.75,37.34999847,77.62000275,39.52000046,4.400000095,23.42666626,24.11000061,33.59999847,15.22000027,62.91999817,70.02999878,26.93000031,77.22000122,71.15000153,118,77.02999878,52.29000092,12.42000008,6.869999886,122.4599991,22.29500008,58.61000061,84.15000153,53.45999908,5.480000019,20.22999954,28.46999931,62.27000046,53.43999863,111.6999969,85.31999969,16.38999939,8.340000153,87.37000275,21.23999977,20.5,21.04999924,36.45999908,23.97999954,12.69999981,9.850000381,9.850000381,30.20999908,18.67399979,,,,,,,,,,,,
29/12/2016,61.72999954,170.2799988,85.94000244,,13.88000011,56.63000107,18.75,22.10000038,66.04000092,2.450000048,,58.38999939,52.27000046,63.63000107,43.47999954,65.76999664,51.29999924,161.0399933,9.840000153,29.12999916,37.85499954,20.31999969,11.22000027,224.3500061,175.9799957,9.350000381,105.0999985,21.10000038,34.59000015,14.31000042,17.65999985,64.37000275,42.72999954,15.90999985,12.35999966,27.62999916,26.80999947,54.06000137,107.1500015,128.7200012,22.80999947,37.40000153,77.93000031,39.59000015,4.25,23.75333405,24.26000023,33.65000153,14.88000011,63.68000031,71.12999725,26.85000038,77.26999664,72.27999878,117.7099991,78.01999664,52.38000107,12.17000008,6.849999905,123.6699982,22.39500046,58.90000153,83.34999847,53.59000015,5.519999981,20.35000038,28.77000046,62.72999954,53.61999893,111.4300003,85.34999847,16.38999939,8.399999619,87.33000183,21.19000053,20.54999924,21.35000038,36.63000107,24.35000038,12.25,9.979999542,9.850000381,29.27000046,17.89999962,,,,,,,,,,,,
30/12/2016,62.52000046,169.1199951,85.76000214,,13.78999996,57.47999954,18.84000015,21.78000069,65.19999695,2.440000057,,59.09000015,52.79000092,63.33000183,43.15999985,66.93000031,51.36999893,160.0399933,9.699999809,28.75,37.56499863,20.03000069,11.35000038,223.5299988,177.6699982,9.649999619,107.5500031,21.42000008,34.84999847,14.31000042,17.48999977,63.90000153,43.59000015,15.89999962,12.30000019,27.54999924,26.60000038,53.40999985,105.7300034,128.0399933,23.07999992,37.29999924,77.79000092,39.02999878,4.199999809,23.9533329,24.34000015,33.29999924,14.90999985,64.36000061,71.76999664,26.87000084,76.48999786,71.98999786,117.2200012,77.62000275,53.09999847,12.18000031,6.860000134,125.7799988,22.43000031,58.43999863,82.83999634,53.56000137,5.239999771,20.12999916,29.11000061,62.61999893,53.52999878,111.75,84.75,16.29999924,8.31000042,87.80999756,21.20000076,20.60000038,21.64999962,36.56999969,24.70999908,12.39999962,9.899999619,9.93999958,28.85000038,18.19000053,,,,,,,,,,,,
3/01/2017,62.13000107,170.6000061,86.25,,14.10000038,57.49000168,19.12999916,22.18000031,65.40000153,2.5,,60.04999924,52.79999924,63.20999908,43.70000076,66.16999817,51.45999908,161.4499969,9.789999962,29.30999947,37.72499847,20.18000031,10.97999954,225.2400055,182.6199951,9,108.5299988,20.87999916,34.90999985,14.26000023,17.70000076,65.31999969,44.20000076,16.22999954,12.43000031,28.47999954,27.39999962,53.33000183,107.2600021,131.1300049,23.84000015,37.04999924,79.80000305,39.45999908,4.5,24.28666687,24.43000031,33.20000076,14.72999954,63.63000107,71.87999725,27.04000092,77.33000183,71.75,118.0400009,77.73000336,54,12.67000008,6.949999809,127.1800003,22.40999985,59.45000076,85.83999634,55.06999969,5.199999809,20.43000031,28.90999985,62.40999985,53.59000015,112.3799973,84.77999878,16.44000053,8.420000076,88.59999847,22.12999916,20.95000076,21.54999924,36.27999878,24.70999908,13.19999981,10.01000023,9.93999958,26.5,18.70000076,,,,,,,,,,,,
4/01/2017,62.61000061,172,87.02999878,,14.65999985,58.34999847,19.34000015,22.84000015,65.47000122,2.569999933,,60.83000183,53.74000168,63.43999863,45.13999939,66.68000031,51.84000015,161.9100037,10,29.29999924,38.31000137,20.62999916,10.88000011,226.5800018,184.0800018,9.5,110.6800003,20.90999985,35.11000061,14.26000023,17.76000023,66.22000122,44.38000107,16.46999931,12.47999954,29.26000023,27.62999916,54.97999954,107.3199997,135.1799927,24.09000015,37.79999924,80.94000244,39.79999924,4.699999809,24.5466671,24.56999969,34,15.30000019,64.27999878,72.66999817,26.90999985,78.69999695,72.36000061,118.7900009,77.65000153,55.18000031,12.85000038,7.139999866,131.2200012,22.78000069,59.13999939,86.87000275,55.70000076,5.440000057,20.44000053,29.94000053,63.29000092,54.11000061,116.8799973,86.87999725,16.86000061,8.710000038,90.51000214,22.22999954,21,21.70000076,36.88000107,25.13999939,14.39999962,10.98999977,9.93999958,27.51000023,18.82999992,,,,,,,,,,,,
5/01/2017,63.16999817,171.8800049,84.75,,14.38000011,59.91999817,18.5,22.94000053,65.55000305,2.579999924,,61.66999817,53.75999832,63.65000153,43.70999908,68.16999817,50.97000122,162.1799927,10.43999958,29.79999924,38.07500076,21.55999947,10.93999958,226.3999939,184.3999939,9.649999619,109.3199997,20.52000046,34.86999893,14.38000011,17.65999985,65.13999939,45.34999847,16.61000061,12.53999996,30.94000053,27.5,55.08000183,107.0800018,134.5599976,24.03000069,36.04999924,83.70999908,40.41999817,4.46999979,24.21999931,24.62999916,33.45000076,14.98999977,65.15000153,74.29000092,27.04999924,78.59999847,72.09999847,118.6100006,77.75,54.43999863,12.72000027,7.079999924,131.8500061,22.53000069,60.13000107,86.29000092,54.66999817,6.840000153,21.87999916,30.02000046,63.77000046,53.93000031,117.7399979,87.12999725,17.09000015,8.550000191,94.37000275,22.34000015,20.64999962,21.10000038,36.45000076,25.62000084,13.80000019,10.78999996,9.93999958,28.10000038,19.70999908,,,,,,,,,,,,
6/01/2017,63.04999924,169.6300049,85.95999908,,13.73999977,59.84000015,18.25,22.60000038,65.52999878,2.579999924,,61.25,54.11000061,64.41999817,43.68000031,68.44999695,51.29999924,162.4100037,10.36999989,29.62999916,37.99000168,21.03000069,10.78999996,227.2100067,186.8300018,9.600000381,110.4899979,20.38999939,34.90000153,14.69999981,17.54999924,65.87999725,46.09000015,16.68000031,12.52999973,30.46999931,27.68000031,55.47000122,107.5999985,141.4900055,24.17000008,34.40000153,82.87000275,40.02000046,4.449999809,24.31333351,24.64999962,32.79999924,15.31999969,65.37999725,72.86000061,27.40999985,79.16000366,71.69000244,118.9199982,77.48999786,55.33000183,12.69999981,7,131.5500031,22.45499992,59.95000076,86.84999847,54.20999908,5.960000038,21.84000015,29.63999939,63.79000092,54.09999847,118.3600006,85.34999847,17.17000008,8.5,93.88999939,22.46999931,20.29999924,21.5,36.20000076,25.44000053,13.75,11.10999966,9.899999619,27.62999916,19.25,,,,,,,,,,,,
9/01/2017,63.45000076,169.5299988,85.97000122,,13.26000023,59.40000153,18.20000076,20.80999947,65.65000153,2.769999981,,60.45999908,53.70000076,64.59999847,43.29000092,68.40000153,51.06999969,161.9499969,11.64999962,30.04000092,38.04999924,20.78000069,11.14999962,226.4600067,185.9100037,9.550000191,107.4400024,19.82999992,34.18999863,14.64000034,17.43000031,65.06999969,45.79999924,16.25,12.53999996,30.52000046,27.29000092,55.70999908,108.8600006,141.5399933,24.18000031,34.25,82.59999847,39.86000061,4.349999905,24.33333397,24.65999985,32.29999924,17.57999992,64.47000122,71.61000061,27.64999962,78.23999786,71.01999664,118.8399963,76.63999939,53.81999969,12.60999966,7.059999943,130.2400055,22.32999992,59.72999954,91.02999878,53.97000122,6,21.95000076,29.69000053,64.20999908,53.95000076,120.0199966,85.48999786,17.5,8.539999962,94.72000122,23.19000053,20.54999924,21.64999962,36.09999847,25.19000053,13.5,11,9.899999619,28.10000038,19.12000084,,,,,,,,,,,,
10/01/2017,61.15999985,169.9199982,85.44000244,,13.28999996,58.68999863,18.03000069,21.29000092,65.62999725,2.819999933,,60.65999985,52.47000122,64.98000336,43.65000153,66.31999969,51.22000122,161.5800018,11.85000038,30.06999969,38.34500122,22.40999985,11.28999996,226.4600067,184.1900024,10,106.0500031,20.70999908,34.56999969,14.77999973,17.55999947,66.25,45.25999832,15.94999981,12.39000034,29.90999985,27.64999962,56.61000061,108.4700012,165.0399933,24.31999969,34.59999847,82.86000061,39.88000107,4.5,25.04000092,24.55999947,32.5,18.90999985,63.88000107,72.01999664,27.55999947,77.34999847,71.11000061,117.8600006,76.5,54.61999893,12.57999992,7.179999828,128.7899933,22.30500031,59.97999954,90.40000153,54.47000122,6.28000021,21.56999969,29.13999939,64.06999969,53.93000031,123.8099976,87.38999939,17.37000084,8.659999847,96.75,22.93000031,21.14999962,21.20000076,36.31000137,25.11000061,13.55000019,10.94999981,9.909999847,27.79000092,18.72999954,,,,,,,,,,,,
11/01/2017,61.41999817,173.4299927,84.98999786,,13.35999966,58.52999878,18.18000031,20.93000031,66.09999847,3.130000114,,60.45999908,52.25,64.48999786,43.91999817,66.40000153,51.79000092,161.8899994,11.92000008,30.17000008,38.11500168,23.97999954,11.46000004,227.1000061,181.9900055,9.850000381,105.0500031,20.54000092,34.72000122,14.72000027,17.68000031,66.80000305,44.84999847,15.5,12.42000008,29.51000023,27.46999931,55.68999863,108.9899979,162.3500061,24.62000084,34.09999847,82.48000336,40.16999817,4.449999809,25.37999916,24.63999939,32.95000076,18.22999954,63.31000137,72.51999664,26.84000015,78.33000183,72.12999725,118.3199997,77.09999847,54.09999847,12.84000015,7.150000095,127,22.13999939,56.79999924,86.06999969,55.66999817,6.199999809,21.48999977,28.97999954,61.13999939,53.31000137,119.0599976,85.54000092,17.29999924,8.569999695,96.94000244,23.48999977,22.64999962,21.04999924,36.5,25.09000015,13.5,10.81000042,9.909999847,27.94000053,18.38999939,,,,,,,,,,,,
12/01/2017,61.47999954,174.4700012,83.76000214,,13.44999981,59.56999969,18.02000046,20.29000092,66.12000275,3.049999952,,60.86999893,52.68999863,64.66000366,44.15000153,66.84999847,51.43000031,162.3600006,12.15999985,29.29000092,37.96500015,24.04999924,11.39999962,226.5299988,183.0899963,10.05000019,106.1699982,20.01000023,34.40000153,14.60000038,17.57999992,66.33000183,44.74000168,15.65999985,12.56000042,29.59000015,27.44000053,55.45999908,108.1699982,162.8399963,24.43000031,33.75,83.44999695,39.83000183,4.400000095,25.45999908,24.79000092,32.65000153,18.81999969,64.11000061,74.02999878,27.32999992,79.13999939,72.37999725,118.6399994,77.54000092,53.65999985,12.39999962,7.050000191,129.0099945,21.97500038,56.54999924,86.16000366,55.5,6.139999866,21.30999947,29.54999924,61.27999878,53.38999939,118.3799973,85.30999756,17.37999916,8.390000343,95.90000153,24,23.29999924,20.95000076,36.34999847,25.38999939,13.5,10.78999996,10.03999996,27.87999916,18.14999962,,,,,,,,,,,,
13/01/2017,61.59999847,174.7899933,83.88999939,,13.35000038,59.06999969,18.26000023,20.37999916,66.87999725,2.869999886,,60.88000107,52.29999924,64.66000366,45.06999969,66.66000366,51.68999863,161.8000031,12.18000031,29.44000053,37.96500015,24.69000053,11.63000011,227.0500031,184.0099945,10.05000019,106.4599991,19.93000031,34.88999939,14.77000046,17.93000031,67.51999664,45.29000092,15.56999969,12.63000011,29.52000046,27.71999931,55.27999878,110.5400009,162.5700073,24.34000015,34,83.86000061,39.90000153,4.5,25.92000008,24.69000053,33.79999924,18.51000023,63.38999939,73.22000122,27.29999924,78.79000092,72.09999847,118.5699997,77.20999908,52.61999893,12.44999981,7.070000172,128.5,22.12999916,56.22000122,86.91999817,56.02999878,5.840000153,21.5,29.63999939,61.99000168,53.74000168,119.9100037,84.75,17.25,8.449999809,96.26999664,24.76000023,23.79999924,21.10000038,36.93000031,25.29999924,13.5,10.93999958,10.07999992,27.95999908,18.55999947,,,,,,,,,,,,
17/01/2017,62.02999878,173,82.98000336,,13.23999977,60.13000107,18.14999962,20.07999992,64.19000244,3,,61.63999939,52.52999878,64.16999817,43.88000107,67.30000305,50.31000137,160.6600037,12.39999962,29.62000084,38.375,23.61000061,11.40999985,226.25,185.3300018,10.05000019,108.0100021,19.76000023,34.13999939,14.90999985,17.64999962,66.91999817,45.09000015,15.44999981,12.71000004,30.90999985,27.65999985,55.99000168,109.0999985,160.4700012,24.37000084,34.09999847,85.16999817,39.93999863,4.349999905,25.71999931,24.55999947,32.90000153,17.79000092,63.47999954,75.09999847,27.37999916,79.84999847,72.51000214,118.6800003,77.45999908,52.90000153,12.63000011,7.119999886,129.3999939,21.98999977,56.27999878,85.20999908,55.56000137,5.400000095,21.92000008,29.70999908,61.86000061,53.22000122,121.7900009,83.87000275,16.95999908,8.170000076,96.12000275,22.59000015,22.89999962,21.39999962,35.88000107,25.84000015,13.94999981,10.51000023,10.01000023,27.85000038,18.95000076,,,,,,,,,,,,
18/01/2017,62.22000122,173.9799957,83.97000122,,13.14000034,59.77999878,18.30999947,20.87000084,65.12999725,2.980000019,,61.61999893,52.84999847,64.36000061,44.27000046,67.08000183,50.56000137,157.7400055,12.43999958,29.48999977,38.34000015,23.70999908,11.44999981,226.75,186.5700073,10.10000038,108.8700027,19.73999977,34.27999878,14.89999962,17.64999962,66.30999756,46.13000107,15.76000023,12.73999977,30.46999931,27.51000023,56.04000092,111.2399979,161.2299957,24.60000038,34.15000153,84.55000305,40.29000092,4.550000191,26.13999939,24.60000038,33.04999924,18.02000046,63.59999847,74.09999847,27.69000053,79.26999664,72.30000305,119.0699997,77.5,51.97000122,12.43999958,7.179999828,130.3600006,22.02000046,56.06999969,87.16000366,56.70999908,5.559999943,21.95999908,29.64999962,61.65999985,53.29999924,122.2900009,84.31999969,17.11000061,8.180000305,96,23.38999939,23.54999924,20.64999962,35.90000153,25.65999985,13.30000019,10.47999954,9.960000038,27.59000015,18.67900085,,,,,,,,,,,,
19/01/2017,61.29999924,171.7200012,83.75,,13.06000042,59.18000031,18.21999931,20.03000069,64.44000244,3.099999905,,60.86999893,52.75999832,64.02999878,43.22000122,66.40000153,50.72999954,158.6999969,12.31000042,29.62999916,37.54000092,23.52000046,11.59000015,225.9100037,182.9199982,10.05000019,107.3300018,19.52000046,34.47000122,14.89999962,17.65999985,65.73999786,45.47999954,15.36999989,12.56000042,30.06999969,27.34000015,55.84000015,110.8399963,160.5800018,24.45999908,33.20000076,83.76999664,40.09999847,4.449999809,26.03333282,24.20999908,33,17.89999962,63,73.23000336,27.68000031,78.88999939,71.72000122,118.8499985,77.12000275,50.86999893,12.48999977,6.980000019,128.4499969,21.94000053,55.49000168,86.15000153,56.66999817,5.199999809,22.03000069,29.29000092,61.38000107,53.5,118.6500015,83.33000183,16.79000092,8.130000114,96.16999817,23.78000069,23.5,21.14999962,35.72999954,25.20000076,13.19999981,10.26000023,10.02999973,28.55999947,19.05999947,,,,,,,,,,,,
20/01/2017,61.90000153,171.5,83.47000122,,13.42000008,59.68999863,18.32999992,20.23999977,62.88000107,3.029999971,,61.31999969,52.56999969,64.58000183,43.18999863,66.76000214,51.20000076,158.6600037,12.43000031,30.06999969,37.74499893,23.57999992,11.60999966,226.7400055,184.5299988,10.05000019,108.0999985,19.79999924,34.65999985,14.89999962,17.64999962,66,44.65000153,15.56000042,12.63000011,30.02000046,27.43000031,55.74000168,112.3499985,159.7400055,24.28000069,33.59999847,83.98999786,40.61000061,4.550000191,26.55333328,24.06999969,33.25,17.92000008,63.36000061,73.84999847,27.67000008,79.62999725,71.97000122,118.4000015,77.33000183,52.40999985,12.53999996,7.159999847,129.25,21.91500092,49.22999954,84.62000275,56.63000107,5.320000172,21.87000084,29.48999977,61.15000153,53.97000122,120.0100021,83.16999817,16.57999992,8,96.05999756,24.06999969,23.85000038,23.20000076,36.15999985,25.23999977,13.44999981,10.14999962,10.10000038,28.37999916,18.86100006,,,,,,,,,,,,
23/01/2017,61.93000031,167.7799988,84.19000244,,13.69999981,60.25999832,18.23999977,20.17000008,54.88000107,3.059999943,,62.00999832,52.83000183,64.41000366,42.70999908,67.68000031,50.97000122,159.0700073,11.97000027,30.32999992,37.24499893,24.12999916,11.68000031,226.1499939,185,9.850000381,109.6100006,19.56999969,34.77000046,15.03999996,17.60000038,65.47000122,44.88000107,15.88000011,12.82999992,30.23999977,27.53000069,55.47000122,112.7699966,160.8899994,24.26000023,33.5,83.91999817,40.45000076,4.550000191,26.83333397,23.79000092,32.84999847,18.29000092,63.02000046,75.02999878,27.85000038,79.65000153,71.81999969,119.3499985,77.02999878,51.63999939,12.63000011,7.070000172,130.6000061,21.71500015,50,83.30000305,56.72000122,4.960000038,22.09000015,30,60.95999908,53.75,120.2300034,82.70999908,16.61000061,7.940000057,98.41000366,24.11000061,24.10000038,23.35000038,36.29999924,25.57999992,13.30000019,9.850000381,10.10000038,28.5,18.80999947,,,,,,,,,,,,
24/01/2017,61.99000168,168.2899933,84.98000336,,13.89000034,59.77999878,18.27000046,20.62999916,55,3.049999952,,62.33000183,51.83000183,65.33000183,44.54000092,67.30000305,51.77000046,160.4299927,12.34000015,30.81999969,37.29499817,25.93000031,11.98999977,227.6000061,184.1399994,9.899999619,109.3799973,19.22999954,37.40999985,15.15999985,17.85000038,66.69999695,45.50999832,16.25,13.01000023,31.19000053,27.87999916,55.95999908,114.6399994,160.4799957,24.36000061,33.70000076,85.44999695,40.99000168,5,27.60000038,24.13999939,33.70000076,18.53000069,62.29000092,74.62000275,27.84000015,80.79000092,72,121.6500015,77.18000031,51.79000092,12.48999977,7.190000057,132.2100067,21.62999916,48.95999908,84.33999634,57.47000122,4.519999981,23.19000053,29.86000061,60.58000183,53.77999878,118.8600006,83.58999634,16.52000046,8.159999847,101.4300003,24.30999947,24.25,23.45000076,36.95000076,25.21999931,12.94999981,9.819999695,10.05000019,28.72999954,18.70000076,,,,,,,,,,,,
25/01/2017,61.27000046,167.5,85.06999969,,13.96000004,59.61999893,18.47999954,21.36000061,56.90000153,3.109999895,,62.68999863,51.79000092,65.59999847,46.61000061,66.36000061,52.45000076,161.2400055,12.61999989,31.30999947,37.71500015,26.25,12.18000031,229.5700073,182.3999939,9.899999619,108.7300034,19.13999939,37.59999847,15.19999981,18.12999916,68.40000153,45.08000183,15.39999962,13.19999981,31.55999947,28.06999969,56.65000153,116.9199982,161.0700073,24.32999992,34,86.76000214,40.72999954,5.050000191,27.24666595,24.54000092,34.04999924,18.43000031,61.70000076,74.38999939,28.52000046,82.01000214,71.73000336,122.4899979,77.08000183,53.58000183,12.57999992,7.320000172,130.2400055,21.60000038,49.54999924,83.84999847,57.75,4.760000229,23.70000076,29.53000069,61.38000107,54,119.75,84.48000336,16.72999954,8.159999847,104.0599976,24.54000092,25.39999962,24.35000038,37.70999908,24.89999962,13.55000019,10.09000015,10.05000019,29.04999924,18.98999977,,,,,,,,,,,,
26/01/2017,60.97000122,165.5,84.68000031,,13.65999985,59.81000137,18.61000061,21.36000061,54.04999924,3.119999886,,62.18999863,50.93999863,65.30000305,46.06000137,66.13999939,52.95000076,162.75,12.48999977,31.11000061,37.52999878,25.48999977,12.93000031,229.3300018,182.0899963,9.850000381,110.0199966,18.48999977,37.45000076,15.34000015,17.87999916,68.08000183,44.59999847,15.39999962,13.01000023,25.98999977,27.90999985,52.40999985,114.3300018,160.1300049,24.12999916,33.29999924,81.51000214,39.97999954,5.150000095,27.64666748,24.43000031,34.04999924,18.5,61.52000046,74.33000183,29.44000053,81.95999908,71.95999908,120.9499969,77.12000275,52.36000061,12.52999973,7.210000038,131.3500061,21.73999977,46.81999969,85.27999878,58.61000061,4.872000217,23.28000069,29.34000015,61.27000046,53.84000015,116.7399979,82.04000092,16.80999947,7.889999866,102.75,23.95000076,25,24.54999924,37.24000168,24.70000076,13.19999981,9.890000343,10.10000038,29.85000038,18.75,,,,,,,,,,,,
27/01/2017,61.08000183,164.3699951,84.55999756,,13.97999954,59.43999863,18.59000015,21.14999962,54.24000168,3.109999895,,61.34999847,49.25,65.90000153,46.31999969,65.94000244,52.99000168,162.9900055,12.67000008,31.25,37.13000107,25.20999908,13.59000015,228.9700012,179.5099945,9.850000381,109.5999985,19.03000069,36.70000076,15.38000011,17.96999931,67.58999634,44.27999878,15.34000015,12.82999992,26.48999977,28.10000038,53.31999969,118.2399979,160.9900055,24.09000015,32.70000076,82.58999634,39.29000092,5.300000191,27.26000023,24.46999931,33.95000076,18.56999969,61.02000046,73.45999908,29.86000061,80.95999908,72,121.2900009,76.94000244,51.31000137,12.57999992,7.21999979,130.75,21.62999916,47.74000168,86.55999756,57.49000168,4.880000114,23.62999916,29.09000015,60,54.65000153,115.75,80.91000366,16.56999969,7.960000038,102.0699997,23.71999931,24.85000038,25,37.00999832,23.80999947,13.19999981,9.920000076,10.10000038,29.44000053,18.76300049,,,,,,,,,,,,
